,classes,0,1,2,3
0.8802318572998047,1.0,597.737060546875,919.349853515625,695.8373413085938,1086.967529296875
0.8649168610572815,0.0,553.9963989257812,743.1377563476562,726.2335205078125,900.28369140625
0.848275899887085,0.0,294.8500061035156,147.4883575439453,395.2569274902344,282.79925537109375
0.8393834233283997,0.0,704.0398559570312,622.5424194335938,840.9015502929688,698.5665893554688
0.81959468126297,0.0,267.86102294921875,344.7680358886719,358.9431457519531,546.791015625
0.7820733785629272,0.0,453.7577209472656,895.95556640625,507.37152099609375,1066.348876953125
0.7606001496315002,1.0,892.6871948242188,712.6776123046875,991.103515625,852.1170654296875
0.6705651879310608,1.0,947.9487915039062,401.2777404785156,1026.4871826171875,631.4443359375
0.6036215424537659,0.0,924.2105102539062,840.5978393554688,1001.3787841796875,954.4086303710938
0.5683988928794861,1.0,698.1463012695312,391.3177795410156,830.2182006835938,442.56463623046875
0.5447162389755249,1.0,557.1492919921875,725.9781494140625,789.6704711914062,788.73095703125
