,classes,0,1,2,3
0.853234589099884,0.0,229.81826782226562,251.00804138183594,351.37725830078125,322.7295227050781
0.8516698479652405,0.0,456.441650390625,105.53750610351562,595.6734619140625,222.77325439453125
0.8206760883331299,1.0,370.48736572265625,634.5589599609375,514.1610717773438,693.932373046875
0.8162513971328735,0.0,184.93704223632812,456.2333984375,287.1318359375,615.7201538085938
0.8078629970550537,0.0,504.1412048339844,467.6725158691406,570.0574951171875,675.7703247070312
0.8009127378463745,0.0,178.0056610107422,78.34017181396484,283.2874450683594,165.579345703125
0.7206215858459473,2.0,717.521240234375,633.3294677734375,828.9710693359375,685.2387084960938
0.6084898710250854,1.0,369.86761474609375,946.3768920898438,488.6470642089844,999.1705932617188
0.5206341743469238,2.0,650.05224609375,547.7479858398438,675.0103759765625,599.435302734375
0.517535388469696,1.0,878.9346923828125,575.54052734375,928.4436645507812,673.1995239257812
0.5094048976898193,1.0,416.15472412109375,951.3853149414062,537.152099609375,1005.0
