,classes,0,1,2,3
0.8827343583106995,0.0,502.8697814941406,32.91388702392578,638.271484375,108.88545227050781
0.8719195127487183,0.0,357.97674560546875,772.4170532226562,468.68084716796875,893.3662109375
0.8660794496536255,0.0,348.47760009765625,486.15142822265625,454.7051086425781,595.248046875
0.8620507121086121,0.0,357.9127502441406,594.1685791015625,512.1533203125,680.773681640625
0.8525772094726562,0.0,757.929931640625,825.7205200195312,860.0626220703125,906.06640625
0.8398321270942688,0.0,888.1511840820312,616.9050903320312,990.6074829101562,716.8684692382812
0.8160141706466675,0.0,785.805419921875,824.5634155273438,884.7274169921875,891.2835083007812
0.8011395335197449,0.0,314.9533996582031,305.9499816894531,375.6153869628906,499.9700012207031
0.786289393901825,0.0,866.0735473632812,497.7870788574219,996.47509765625,668.5338745117188
0.7440667152404785,0.0,188.42630004882812,554.8379516601562,250.88946533203125,751.6019287109375
0.6615682244300842,2.0,171.3984832763672,318.6390380859375,221.96885681152344,408.71148681640625
0.6384392380714417,2.0,186.8578338623047,308.56756591796875,267.55059814453125,454.1521911621094
