,classes,0,1,2,3
0.9014564156532288,0.0,852.530517578125,553.4811401367188,928.266845703125,670.8530883789062
0.8464226722717285,0.0,545.823974609375,681.2611694335938,721.8887939453125,730.8469848632812
0.8449693322181702,0.0,244.14627075195312,766.745361328125,410.07513427734375,814.1123046875
0.8333495259284973,0.0,819.1824951171875,560.3796997070312,883.2578735351562,621.506103515625
0.8084483742713928,0.0,765.7259521484375,286.15301513671875,941.0736083984375,412.7145690917969
0.7930365800857544,0.0,792.3106079101562,471.1606140136719,858.4087524414062,614.1559448242188
0.7810997366905212,0.0,834.0834350585938,368.63104248046875,877.8491821289062,564.3333740234375
0.7413214445114136,0.0,884.5573120117188,280.35009765625,993.0193481445312,391.5180969238281
0.737550675868988,0.0,901.9473266601562,409.7634582519531,990.3372802734375,530.1827392578125
0.721649169921875,1.0,574.7232055664062,192.19140625,601.6011962890625,267.3439025878906
0.705686092376709,0.0,945.7548828125,398.48431396484375,996.7650146484375,518.285888671875
0.677291750907898,0.0,296.67901611328125,366.60162353515625,355.93560791015625,396.3994140625
0.65199214220047,0.0,929.887451171875,597.8550415039062,987.9673461914062,629.50439453125
0.6042420268058777,1.0,807.8378295898438,748.4065551757812,913.59765625,782.8999633789062
0.5817180275917053,1.0,473.1848449707031,162.92999267578125,518.7738037109375,287.0256652832031
0.5802316069602966,2.0,472.17083740234375,163.38975524902344,518.8838500976562,288.01275634765625
0.5347496867179871,0.0,718.4775390625,865.6950073242188,819.9124145507812,903.9077758789062
