,classes,0,1,2,3
0.8781817555427551,0.0,875.7127685546875,244.79808044433594,937.714111328125,311.6893615722656
0.843869686126709,0.0,446.642822265625,867.2904052734375,546.2440185546875,977.1870727539062
0.8401340842247009,1.0,0.0,569.829345703125,178.99948120117188,636.3192749023438
0.8341386318206787,0.0,264.8828430175781,33.12045669555664,369.9863586425781,149.81491088867188
0.8032593727111816,0.0,749.5798950195312,233.80943298339844,820.4000244140625,302.2760925292969
0.7912573218345642,0.0,769.7693481445312,625.4136352539062,840.0588989257812,736.0901489257812
0.7851424813270569,1.0,588.0586547851562,521.9841918945312,626.9654541015625,670.388916015625
0.7558028697967529,1.0,777.1085815429688,109.71394348144531,827.5068359375,238.0665283203125
0.7375996708869934,0.0,922.7125244140625,403.1607360839844,1002.9006958007812,486.57745361328125
0.7019256353378296,1.0,690.618408203125,539.7362060546875,760.0176391601562,759.1500244140625
0.6221070885658264,0.0,547.3557739257812,587.490234375,701.4893188476562,684.8487548828125
0.5848615765571594,0.0,779.01904296875,720.5486450195312,813.6744995117188,836.5462036132812
0.5837491750717163,1.0,733.1485595703125,761.9527587890625,811.5554809570312,905.4906005859375
0.5555591583251953,0.0,757.4854736328125,773.4664916992188,869.5411987304688,865.6204833984375
0.5512798428535461,0.0,807.8573608398438,732.4324340820312,936.1285400390625,776.281982421875
0.5462912321090698,1.0,902.673583984375,646.856201171875,943.5195922851562,747.7266235351562
