,classes,0,1,2,3
0.8538810610771179,0.0,91.8203125,694.14599609375,211.51744079589844,806.68603515625
0.8506673574447632,0.0,709.662109375,70.28753662109375,798.095458984375,162.46958923339844
0.8499376773834229,0.0,535.6417236328125,686.8932495117188,618.1228637695312,861.2294311523438
0.8481725454330444,0.0,496.92388916015625,273.5500183105469,567.72119140625,438.6547546386719
0.840371310710907,0.0,382.67596435546875,1011.9366455078125,522.0830688476562,1084.9664306640625
0.814450740814209,0.0,904.4373168945312,836.564208984375,947.7373046875,935.9785766601562
0.808987021446228,0.0,189.4219970703125,97.29701232910156,262.8922119140625,311.67608642578125
0.8037439584732056,0.0,928.8809204101562,510.1973876953125,1041.289306640625,602.2347412109375
0.8029721975326538,0.0,442.3525390625,740.6490478515625,507.8219909667969,840.589111328125
0.7592570185661316,0.0,291.6573181152344,1012.3927612304688,407.6573791503906,1080.04833984375
0.6496495604515076,0.0,526.7825317382812,1020.2000122070312,622.2640991210938,1084.9678955078125
0.6254481673240662,0.0,225.41323852539062,101.85999298095703,321.4180603027344,253.14979553222656
