,classes,0,1,2,3
0.9058254957199097,1.0,358.07061767578125,421.3288269042969,493.329345703125,580.818359375
0.8869564533233643,1.0,613.2406616210938,389.6208801269531,771.4265747070312,447.765869140625
0.8545279502868652,0.0,163.49710083007812,148.6074676513672,288.4157409667969,231.4057159423828
0.8462176322937012,0.0,839.202880859375,622.3115844726562,966.8695678710938,713.8013305664062
0.840316116809845,1.0,777.106201171875,464.978759765625,840.0807495117188,579.6911010742188
0.8269500136375427,0.0,942.9208374023438,427.5196228027344,985.3335571289062,512.6937866210938
0.7665188312530518,0.0,232.3451385498047,487.0380859375,329.9493408203125,622.8997192382812
0.6947575211524963,1.0,721.1007690429688,618.9998779296875,925.08984375,666.4405517578125
0.6418115496635437,0.0,966.7235107421875,546.7526245117188,992.1915893554688,626.634033203125
0.6388005018234253,2.0,195.15040588378906,199.47698974609375,267.0392150878906,309.2242736816406
