,classes,0,1,2,3
0.874459981918335,1.0,713.1653442382812,763.3727416992188,813.8740234375,909.7817993164062
0.8682172298431396,1.0,930.102294921875,511.8904724121094,1079.244140625,617.9166259765625
0.8464382886886597,1.0,940.833984375,366.2530822753906,1120.780029296875,428.36834716796875
0.8455179929733276,0.0,768.0125732421875,985.5528564453125,906.7843017578125,1111.5987548828125
0.837506890296936,0.0,407.877197265625,986.03515625,600.8070678710938,1046.591064453125
0.8364635109901428,0.0,688.3477172851562,584.0626831054688,872.3715209960938,651.8355712890625
0.7825719714164734,1.0,195.50384521484375,622.6709594726562,249.65985107421875,814.6281127929688
0.7788426280021667,1.0,879.7929077148438,920.277099609375,1003.5411376953125,992.6102294921875
0.7302658557891846,0.0,508.1598815917969,1045.4068603515625,587.2479248046875,1167.47607421875
0.7231293320655823,0.0,673.218505859375,674.7453002929688,901.2985229492188,727.7539672851562
0.5829886794090271,0.0,948.6015014648438,761.5228881835938,1036.553955078125,830.62548828125
