,classes,0,1,2,3
0.8292471170425415,0.0,726.2289428710938,188.75930786132812,777.5885009765625,357.2879333496094
0.8212003707885742,0.0,520.9849243164062,418.3779296875,600.0662231445312,515.921142578125
0.8194467425346375,0.0,470.1842041015625,530.7404174804688,609.9208984375,703.1718139648438
0.802385687828064,0.0,542.0878295898438,643.9833374023438,586.460693359375,830.5285034179688
0.7619428038597107,2.0,180.1527862548828,503.2042236328125,219.47116088867188,651.8121337890625
0.7549609541893005,1.0,124.54803466796875,139.0722198486328,202.309814453125,169.09487915039062
0.7525418996810913,1.0,713.9484252929688,669.8798217773438,869.9633178710938,775.6478271484375
0.7459850907325745,0.0,826.1420288085938,598.3193359375,887.384765625,749.162109375
0.7402538061141968,1.0,481.88226318359375,979.7255859375,586.7288208007812,1041.75341796875
0.6222749948501587,1.0,203.0998992919922,57.13944625854492,244.02676391601562,185.99981689453125
