,classes,0,1,2,3
0.859215259552002,0.0,919.827392578125,689.8883056640625,1035.2535400390625,865.7593383789062
0.8317294716835022,0.0,478.522216796875,119.374755859375,584.454833984375,261.68414306640625
0.8269871473312378,0.0,891.40478515625,893.789794921875,1018.3366088867188,966.4014282226562
0.8222823739051819,0.0,461.4740905761719,519.7783813476562,554.103515625,586.5624389648438
0.7748962640762329,0.0,556.194091796875,284.1851501464844,614.8958740234375,520.3211059570312
0.7196100354194641,1.0,751.981201171875,722.4365234375,859.6844482421875,782.6185302734375
0.6768352389335632,1.0,611.9453735351562,1020.5394897460938,771.2172241210938,1120.624267578125
0.6651954054832458,0.0,102.38753509521484,603.2052001953125,200.63388061523438,725.7683715820312
0.6517786979675293,0.0,809.3165893554688,955.5862426757812,981.3829956054688,1019.276123046875
0.6409313082695007,0.0,101.91494750976562,686.130859375,201.12579345703125,856.8920288085938
