,classes,0,1,2,3
0.8530895709991455,0.0,786.2235717773438,444.31390380859375,970.5228881835938,542.9374389648438
0.8420689105987549,0.0,47.29525375366211,421.7383117675781,122.94776916503906,589.0262451171875
0.8381262421607971,0.0,547.96630859375,766.8596801757812,784.0003051757812,878.779052734375
0.8245494365692139,0.0,803.0621337890625,653.28955078125,886.6336059570312,737.6715087890625
0.8072054982185364,1.0,143.79177856445312,876.578369140625,233.77615356445312,912.0069580078125
0.7140381932258606,0.0,773.1116333007812,426.17840576171875,902.9840698242188,505.2586669921875
0.6626213192939758,0.0,726.8648681640625,645.637451171875,882.09326171875,779.5626220703125
0.6387521028518677,0.0,96.1176986694336,391.70599365234375,241.89059448242188,481.0598449707031
0.5571699738502502,1.0,726.29833984375,646.41064453125,876.7328491210938,777.1386108398438
0.5571645498275757,1.0,346.9552917480469,936.0178833007812,372.2161865234375,997.1488647460938
