,classes,0,1,2,3
0.8587692379951477,0.0,884.527587890625,431.134033203125,981.7817993164062,592.6047973632812
0.8575770854949951,0.0,646.44189453125,59.03481674194336,732.7579345703125,164.27577209472656
0.837668776512146,0.0,158.29307556152344,713.9995727539062,223.55560302734375,871.0951538085938
0.8350273370742798,0.0,220.2700958251953,741.9122314453125,354.6958312988281,868.7659301757812
0.8160111904144287,0.0,395.21722412109375,258.875244140625,578.8622436523438,320.81268310546875
0.7158211469650269,0.0,296.2617492675781,894.862548828125,338.8670654296875,1012.1454467773438
0.7007473111152649,0.0,1053.320068359375,379.5978698730469,1106.705810546875,436.0772705078125
0.6675586700439453,0.0,380.38592529296875,512.1886596679688,489.7299499511719,593.9469604492188
0.5638757944107056,2.0,217.29379272460938,262.9709167480469,307.377685546875,313.9183654785156
0.5000050663948059,1.0,898.2329711914062,567.4926147460938,975.9930419921875,608.4278564453125
