,classes,0,1,2,3
0.9019787311553955,0.0,252.14181518554688,741.474853515625,336.56671142578125,844.366943359375
0.8804411292076111,1.0,485.8262939453125,136.80055236816406,654.2033081054688,266.9832458496094
0.8582491874694824,0.0,741.85009765625,641.4671630859375,837.5697021484375,753.4364624023438
0.8580766320228577,0.0,522.4736938476562,479.6638488769531,597.3399047851562,589.5966796875
0.8326476812362671,1.0,181.6048126220703,686.101318359375,343.87176513671875,828.1759643554688
0.8290957808494568,1.0,388.2168884277344,1066.86328125,557.37939453125,1151.06298828125
0.8082616925239563,1.0,137.4564208984375,468.3775329589844,311.37738037109375,516.5973510742188
0.5893967151641846,1.0,1043.909423828125,387.4686584472656,1152.689453125,435.39703369140625
0.5807521939277649,0.0,189.8704376220703,617.3074951171875,277.7284240722656,826.9065551757812
0.5561031699180603,0.0,657.5816040039062,997.1397705078125,707.6246948242188,1073.067626953125
